,Price,AskP0,AskPriceV5,AskV0,BidP0,BidPriceV5,BidV0,isadd3,isadd_ori,MedianBid,CountBid,MedianAsk,CountAsk,HighPrice,LowPrice,AskP0_delta,BidP0_delta,AskPriceV5_delte,BidPriceV5_delte
327,702.51,702.59,702.61,400,702.51,702.51,1800,0,1,702.6,4,702.555,4,702.61,702.51,0,0,0,0
328,702.51,702.59,702.61,300,702.51,702.51,600,0,1,702.59,1,702.51,7,702.59,702.51,-0.08,-0.01,0.01,-0.01
329,702.51,702.51,702.62,100,702.5,702.5,800,1,0,702.59,3,702.51,6,702.59,702.51,0,0,0.3,0
330,702.5,702.51,702.92,100,702.5,702.5,500,2,2,702.51,1,702.5,4,702.51,702.5,0.02,0.01,-0.39,0.01
331,702.53,702.53,702.53,5700,702.51,702.51,1200,2,0,702.51,5,702.5,5,702.53,702.5,-0.03,-0.1,-0.03,-0.12
332,702.5,702.5,702.5,1400,702.41,702.39,100,1,2,702.52,4,702.51,3,702.53,702.5,0.03,0.1,0.03,0
333,702.53,702.53,702.53,4300,702.51,702.39,100,1,1,702.51,9,702.53,0,702.53,702.5,0,-0.12,0,-0.01
334,702.53,702.53,702.53,2900,702.39,702.38,400,2,1,702.53,9,702.505,4,702.53,702.41,0,0.13,0,0.01
335,702.53,702.53,702.53,1100,702.52,702.39,100,2,1,702.53,3,702.53,0,702.53,702.53,0,0,0,0
336,702.53,702.53,702.53,600,702.52,702.39,100,2,2,702.53,5,702.465,2,702.53,702.41,0.39,0.01,0.46,0.14
337,702.61,702.92,702.99,100,702.53,702.53,1400,2,0,702.53,7,702.39,4,702.61,702.39,0,0.14,0,0.14
338,702.56,702.92,702.99,100,702.67,702.67,1000,2,2,702.56,0,702.56,3,702.61,702.56,0.07,0,0,-0.11
339,702.67,702.99,702.99,800,702.67,702.56,100,2,2,702.955,2,702.67,4,702.99,702.67,0.29,0.32,0.29,0.43
340,702.71,703.28,703.28,1400,702.99,702.99,600,2,2,702.71,0,702.71,4,702.8,702.71,0.02,0.29,0.12,0.29
341,703.28,703.3,703.4,400,703.28,703.28,1700,2,2,703.105,2,703.28,2,703.28,703,0,0,0.1,0
342,703.5,703.3,703.5,100,703.28,703.28,1700,2,2,703.45,6,703.3,1,703.5,703.3,0.25,0.23,0.1,0.23
343,703.51,703.55,703.6,100,703.51,703.51,1500,2,2,703.5,6,703.51,3,703.51,703.28,0.09,0.04,0.04,0.01
344,703.55,703.64,703.64,800,703.55,703.52,300,2,2,703.6,3,703.55,4,703.64,703.55,0.29,0.09,0.31,0.12
345,703.93,703.93,703.95,300,703.64,703.64,1500,2,2,703.64,3,703.93,0,703.93,703.64,0.07,0.01,0.05,0.01
346,704,704,704,1100,703.65,703.65,1100,2,0,703.95,9,704,0,704,703.93,0.01,0.35,0.01,0.35
347,703.93,704.01,704.01,600,704,704,2000,2,2,704,6,703.965,2,704,703.93,0.76,0.01,0.76,0
348,704.01,704.77,704.77,800,704.01,704,400,1,0,704.335,6,704.01,7,704.77,704.01,0,-0.01,0,0
349,704,704.77,704.77,800,704,704,1800,2,1,704,0,704.01,6,704.5,704,0,0,0,0
350,704,704.77,704.77,900,704,704,1800,2,2,704,0,704,0,704,704,0.18,0.82,0.19,0
351,704.77,704.95,704.96,100,704.82,704,100,2,0,704.77,5,704,1,704.77,704,-0.45,-0.81,-0.46,0
352,704,704.5,704.5,600,704.01,704,100,1,2,704,0,704.385,4,704.82,704,0.45,0.76,0.46,0.02
353,704.77,704.95,704.96,100,704.77,704.02,400,1,2,704.5,2,704.77,1,704.77,704.5,-0.15,0,-0.16,0.28
354,704.96,704.8,704.8,600,704.77,704.3,400,1,0,704.955,2,704.96,0,704.96,704.95,0,0,0,-0.28
355,704.3,704.8,704.8,600,704.77,704.02,300,1,2,704.3,0,704.77,3,704.77,704.3,0,0,0,-0.01
356,704.77,704.8,704.8,500,704.77,704.01,200,1,2,704.8,1,704.77,1,704.8,704.77,0,0,0.16,0.69
357,704.8,704.8,704.96,100,704.77,704.7,400,0,0,704.8,2,704.8,0,704.8,704.8,0.15,-0.76,0,-1.01
358,704.02,704.95,704.96,100,704.01,703.69,100,0,2,704.8,1,704.7,9,704.8,704.02,0,0.79,0,0.31
359,704.8,704.95,704.96,100,704.8,704,200,0,0,704.8,0,704.8,1,704.8,704.8,-0.18,-0.04,-0.19,-0.06
360,704.77,704.77,704.77,500,704.76,703.94,100,2,1,704.77,1,704.8,2,704.8,704.77,0,-0.75,0.13,-0.01
361,704.77,704.77,704.9,400,704.01,703.93,200,2,1,704.765,2,704.76,1,704.77,704.76,0,0.01,0,0.01
362,704.77,704.77,704.9,200,704.02,703.94,100,2,2,704.765,2,704.77,0,704.77,704.76,0.13,0.75,0,0.08
363,704.8,704.9,704.9,600,704.77,704.02,300,2,0,704.77,3,704.02,3,704.8,704.01,-0.1,0,0,0.75
364,704.77,704.8,704.9,100,704.77,704.77,500,2,2,704.77,0,704.77,1,704.77,704.77,0.14,0.13,0.04,0.13
365,704.9,704.94,704.94,600,704.9,704.9,1200,1,1,704.85,2,704.9,0,704.9,704.8,0,0,0,0
366,704.9,704.94,704.94,600,704.9,704.9,1500,0,1,704.9,0,704.9,0,704.9,704.9,-0.01,0,-0.01,0
367,704.9,704.93,704.93,600,704.9,704.9,1800,0,1,704.9,0,704.9,1,704.9,704.9,0,0,0,-0.13
368,704.9,704.93,704.93,500,704.9,704.77,100,0,1,704.93,2,704.9,11,704.93,704.9,-0.03,-0.1,-0.03,0
369,704.9,704.9,704.9,700,704.8,704.77,100,0,1,704.93,3,704.9,1,704.93,704.9,-0.02,0,-0.02,0
370,704.9,704.88,704.88,500,704.8,704.77,200,0,1,704.9,0,704.9,0,704.9,704.9,0.02,0,0.02,0
371,704.9,704.9,704.9,800,704.8,704.77,200,0,0,704.9,0,704.9,0,704.9,704.9,-0.02,-0.03,0,-0.05
372,704.88,704.88,704.9,100,704.77,704.72,400,0,0,704.88,4,704.8,2,704.88,704.8,-0.02,-0.05,0,-0.7
373,704.77,704.86,704.9,100,704.72,704.02,100,0,0,704.77,0,704.77,3,704.77,704.77,-0.02,-0.08,0,0
374,704.72,704.84,704.9,100,704.64,704.02,100,0,0,704.72,0,704.72,1,704.72,704.72,0,0,0,0
375,704.64,704.84,704.9,100,704.64,704.02,100,0,1,704.865,2,704.64,2,704.89,704.64,-0.2,-0.49,-0.13,-0.01
376,704.64,704.64,704.77,100,704.15,704.01,100,0,1,704.89,3,704.64,1,704.9,704.64,0,-0.08,-0.13,0
377,704.64,704.64,704.64,1500,704.07,704.01,200,0,0,704.64,1,704.15,1,704.64,704.15,-0.64,-0.14,0,-1.01
378,704,704,704.64,100,703.93,703,100,0,0,704.64,2,704.01,7,704.64,704,-0.07,-0.47,-0.71,0
379,703.93,703.93,703.93,700,703.46,703,100,2,1,704,1,703.93,1,704,703.93,0,0,0.07,0
380,703.93,703.93,704,200,703.46,703,100,2,1,703.93,5,703.93,0,703.93,703.93,0,0,0.5,0.11
381,703.93,703.93,704.5,100,703.46,703.11,100,2,2,703.93,1,703.93,0,703.93,703.93,0.14,0.54,0,0.17
382,704,704.07,704.5,100,704,703.28,100,1,1,704,3,704,0,704,703.93,-0.07,-0.1,0,-0.17
383,704,704,704.5,100,703.9,703.11,100,0,1,704,0,704,1,704,704,0.07,-0.44,0,-0.11
384,704,704.07,704.5,100,703.46,703,100,0,2,704,1,704,0,704,704,0.07,0,0.1,0
385,704.07,704.14,704.6,100,703.46,703,100,0,0,704.07,1,704,1,704.07,704,-0.14,0.47,-0.2,0.11
386,704,704,704.4,300,703.93,703.11,100,0,1,704,0,704,1,704,704,0,0.05,0,0.39
387,704,704,704.4,200,703.98,703.5,100,0,0,704,1,704,0,704,704,-0.71,-0.7,-1.11,-0.49
388,703.29,703.29,703.29,600,703.28,703.01,100,1,0,703.29,0,703.5,7,703.98,703.29,-0.09,-0.17,0,0
389,703.28,703.2,703.29,400,703.11,703.01,100,1,0,703.29,2,703.28,1,703.29,703.28,0,-0.1,0,0
390,703.2,703.2,703.29,100,703.01,703.01,600,1,0,703.2,3,703.06,2,703.2,703.01,0.09,0,0.7,0
391,703.01,703.29,703.99,200,703.01,703.01,500,1,1,703.245,2,703.01,1,703.29,703.01,0,0.01,0,0
392,703.01,703.29,703.99,200,703.02,703.01,100,1,1,703.01,0,703.01,0,703.01,703.01,0,0,0,0
393,703.01,703.29,703.99,200,703.02,703.01,100,1,1,703.01,0,703.01,0,703.01,703.01,0,0.05,0,0.06
394,703.01,703.29,703.99,200,703.07,703.07,800,2,2,703.01,0,703.01,0,703.01,703.01,0,0,-0.14,0
395,703.29,703.29,703.85,200,703.07,703.07,1000,2,0,703.29,1,703.29,0,703.29,703.29,0,0,0.05,0
396,703.07,703.29,703.9,100,703.07,703.07,900,2,2,703.29,1,703.07,1,703.29,703.07,0.17,0.22,0,0.08
397,703.29,703.46,703.9,100,703.29,703.15,200,2,2,703.29,1,703.29,0,703.29,703.29,0.34,0,-0.1,-0.05
398,703.46,703.8,703.8,600,703.29,703.1,100,1,1,703.46,1,703.29,3,703.46,703.15,0,0,0,0.05
399,703.46,703.8,703.8,600,703.29,703.15,400,1,0,703.46,0,703.46,0,703.46,703.46,0,-0.19,0,-0.05
400,703.1,703.8,703.8,600,703.1,703.1,1100,1,0,703.1,0,703.15,9,703.29,703.1,0,0,0,-0.03
401,703.07,703.8,703.8,600,703.1,703.07,300,1,1,703.07,0,703.1,3,703.1,703.07,0,0.41,0,0.44
402,703.07,703.8,703.8,600,703.51,703.51,1000,1,1,703.07,0,703.07,0,703.07,703.07,0,0,0,0
403,703.07,703.8,703.8,600,703.51,703.51,1200,0,2,703.07,0,703.07,0,703.07,703.07,0,0,0,0
404,703.8,703.8,703.8,500,703.51,703.51,1400,0,0,703.8,1,703.8,0,703.8,703.8,0,0.02,0.06,-0.18
405,703.51,703.8,703.86,400,703.53,703.33,300,0,0,703.655,2,703.51,4,703.8,703.51,-0.62,-0.38,-0.68,-0.25
406,703.18,703.18,703.18,1100,703.15,703.08,100,1,1,703.8,1,703.33,9,703.8,703.18,0,0,0,0.02
407,703.18,703.18,703.18,1100,703.15,703.1,100,2,2,703.18,0,703.18,0,703.18,703.18,0.15,-0.05,1.82,0
408,705,703.33,705,100,703.1,703.1,800,2,0,704.87,35,703.15,1,705,703.15,0.27,0.08,0,0.01
409,703.6,703.6,705,400,703.18,703.11,100,2,0,703.465,2,703.215,2,703.6,703.1,-0.45,-0.07,-1.4,0
410,703.15,703.15,703.6,100,703.11,703.11,500,2,2,703.15,4,703.2,2,703.22,703.15,0.45,0.09,0.19,-0.01
411,703.51,703.6,703.79,400,703.2,703.1,100,2,2,703.5,3,703.1,3,703.51,703.1,0.19,0.4,1.21,0.5
412,703.6,703.79,705,100,703.6,703.6,4700,2,2,703.6,2,703.2,1,703.6,703.2,1.21,0.19,0,0.19
413,703.79,705,705,1300,703.79,703.79,600,0,0,703.79,1,703.79,0,703.79,703.79,-0.14,-0.19,0,-0.19
414,703.6,704.86,705,100,703.6,703.6,4600,0,2,703.6,0,703.695,2,703.79,703.6,0.13,0,0,0
415,704.86,704.99,705,100,703.6,703.6,4700,0,1,704.86,1,704.86,0,704.86,704.86,-1.2,0,-1.21,0
416,704.86,703.79,703.79,600,703.6,703.6,4700,1,1,704.86,0,704.86,0,704.86,704.86,0,0,0,0
417,704.86,703.79,703.79,600,703.6,703.6,4700,1,0,704.86,0,704.86,0,704.86,704.86,0,0.01,0,0.01
418,703.79,703.79,703.79,500,703.61,703.61,700,1,0,703.79,1,703.605,2,703.79,703.6,0,0.09,1.21,-0.01
419,703.6,703.79,705,200,703.7,703.6,100,2,2,703.79,1,703.61,3,703.79,703.6,-0.18,-0.1,-1.39,0
420,703.61,703.61,703.61,1200,703.6,703.6,4100,2,1,703.79,1,703.7,4,703.79,703.61,0,0,0,0
421,703.61,703.61,703.61,800,703.6,703.6,4100,2,1,703.61,4,703.61,0,703.61,703.61,1.37,0.01,1.39,0.01
422,703.61,704.98,705,300,703.61,703.61,1300,1,1,703.61,2,703.61,0,703.61,703.61,-0.01,1,-0.03,0
423,703.61,704.97,704.97,500,704.61,703.61,100,1,1,703.61,0,703.61,1,703.61,703.61,0,0,0.01,0.03
424,703.61,704.97,704.98,400,704.61,703.64,100,2,2,704.97,1,703.615,4,704.97,703.61,0,-0.97,0,-0.03
425,703.64,704.97,704.98,400,703.64,703.61,300,2,2,703.64,0,704.57,4,704.61,703.64,-0.01,0.02,-0.01,0.01
426,703.66,704.96,704.97,200,703.66,703.62,100,2,2,703.66,0,703.66,1,703.66,703.66,0.39,1.34,0.55,1.38
427,705,705.35,705.52,100,705,705,6200,0,1,705,14,705,1,705,704.96,-0.17,0,0,0
428,705,705.18,705.52,100,705,705,4700,0,1,705.35,1,705,4,705.35,705,0.31,0,0,0
429,705,705.49,705.52,100,705,705,4100,0,1,705.18,1,705,2,705.18,705,-0.49,-1.32,0,-1.33
430,705,705,705.52,200,703.68,703.67,200,1,1,705.49,1,705,3,705.49,705,0,1.3,0,0
431,705,705,705.52,100,704.98,703.67,100,1,1,705,1,705,0,705,705,0,0,-0.03,0.03
432,705,705,705.49,100,704.98,703.7,100,1,0,705.5,3,705.25,2,705.5,705,0.49,0.02,0.03,-0.04
433,703.67,705.49,705.52,200,705,703.66,100,1,2,705.49,3,703.685,8,705.49,703.67,-0.49,-0.2,0,-0.01
434,705,705,705.52,200,704.8,703.65,300,0,1,705,1,705,1,705,705,0,0,-0.52,0.01
435,705,705,705,1600,704.8,703.66,400,0,1,705,4,705,0,705,705,0,0,0,0.03
436,705,705,705,1400,704.8,703.69,400,0,0,705,2,705,0,705,705,-0.01,0,-0.01,0.31
437,704.98,704.99,704.99,800,704.8,704,400,1,2,704.98,1,704.98,0,704.98,704.98,0,0,0,-0.25
438,704.99,704.99,704.99,800,704.8,703.75,300,1,1,704.99,1,704.8,1,704.99,704.8,0,0,0,0
439,704.99,704.99,704.99,700,704.8,703.75,100,1,0,704.99,1,704.8,2,704.99,704.8,-1.3,-1.14,-0.19,-0.11
440,703.69,703.69,704.8,300,703.66,703.64,100,1,1,703.69,1,703.875,4,704.8,703.69,1.11,0.04,0,0.02
441,703.69,704.8,704.8,1400,703.7,703.66,100,1,2,703.69,2,703.69,0,703.69,703.69,0.19,0,0.2,0.03
442,704.99,704.99,705,100,703.7,703.69,400,0,0,704.8,4,704.99,0,704.99,704.8,0,0,0,0
443,703.7,704.99,705,100,703.7,703.69,400,0,1,703.7,0,703.7,2,703.7,703.7,0.01,0,0,-0.04
444,703.7,705,705,2200,703.7,703.65,200,0,2,704.99,1,703.7,1,704.99,703.7,-0.05,0.29,0,0.05
445,703.99,704.95,705,100,703.99,703.7,300,1,1,704.95,1,703.99,1,704.95,703.99,0,0,0,0.1
446,703.99,704.95,705,100,703.99,703.8,400,1,1,703.99,0,703.99,0,703.99,703.99,0,0,0,0.11
447,703.99,704.95,705,100,703.99,703.91,400,1,2,703.99,0,703.99,1,703.99,703.99,0,0.81,0,0.89
448,704.8,704.95,705,100,704.8,704.8,1600,1,1,704.8,0,704.8,6,704.8,703.99,0,0,0,0
449,704.8,704.95,705,100,704.8,704.8,1800,1,1,704.8,0,704.8,0,704.8,704.8,0.03,0,0,0
450,704.8,704.98,705,200,704.8,704.8,600,1,2,704.8,0,704.8,2,704.8,704.8,-0.01,0.15,-0.03,0
451,704.97,704.97,704.97,5600,704.95,704.8,100,1,0,704.965,2,704.97,0,704.97,704.96,-0.02,-0.15,0,-0.8
452,704.8,704.95,704.97,300,704.8,704,300,0,2,704.8,0,704.875,2,704.95,704.8,0,0,0,0
453,704.95,704.95,704.97,100,704.8,704,300,0,1,704.95,1,704.95,0,704.95,704.95,0,0,0,0
454,704.95,704.95,704.97,100,704.8,704,400,0,1,704.95,1,704.95,0,704.95,704.95,-0.05,0,0,0.8
455,704.95,704.9,704.97,100,704.8,704.8,500,1,1,704.95,1,704.95,3,704.95,704.95,0,0,0,0
456,704.95,704.9,704.97,200,704.8,704.8,500,0,0,704.95,0,704.95,0,704.95,704.95,0,0,0,-0.8
457,704.8,704.9,704.97,200,704.8,704,400,0,2,704.8,0,704.8,1,704.8,704.8,0.05,0,0,0
458,704.9,704.95,704.97,100,704.8,704,400,0,0,704.9,2,704.9,0,704.9,704.9,-0.12,0,0,0
459,704.8,704.83,704.97,200,704.8,704,400,0,1,704.8,0,704.8,1,704.8,704.8,-0.03,-0.81,-0.17,-0.3
460,704.8,704.8,704.8,900,703.99,703.7,100,1,1,704.8,2,704,9,704.8,703.99,0,0,0,0
461,704.8,704.8,704.8,900,703.99,703.7,100,0,1,704.8,0,704.8,0,704.8,704.8,0,0,0,0
462,704.8,704.8,704.8,900,703.99,703.7,100,0,1,704.8,0,704.8,0,704.8,704.8,0.03,0.81,0.05,0
463,704.8,704.83,704.85,200,704.8,703.7,100,0,0,704.8,1,704.8,0,704.8,704.8,-0.06,-0.81,-0.08,0
464,704.77,704.77,704.77,600,703.99,703.7,100,0,0,704.775,2,704.8,1,704.8,704.77,-0.78,-0.29,-0.78,0
465,703.99,703.99,703.99,1700,703.7,703.7,700,1,1,703.99,1,703.99,1,703.99,703.99,0,0,0,-0.01
466,703.99,703.99,703.99,600,703.7,703.69,400,1,1,703.99,3,703.7,4,703.99,703.7,0,0,0,0
467,703.99,703.99,703.99,900,703.7,703.69,400,1,0,703.99,0,703.99,0,703.99,703.99,0,-0.01,0,-0.04
468,703.7,703.99,703.99,900,703.69,703.65,300,2,2,703.7,2,703.7,6,703.7,703.69,0,0,0,0
469,703.99,703.99,703.99,800,703.69,703.65,300,2,0,703.99,2,703.99,0,703.99,703.99,0,0.05,0.74,0.04
470,703.7,703.99,704.73,200,703.74,703.69,100,2,2,703.99,5,703.7,0,703.99,703.7,0.01,0,-0.73,0
471,703.99,704,704,5600,703.74,703.69,100,1,0,703.99,2,703.99,0,703.99,703.99,0,-0.04,0,0
472,703.74,704,704,3800,703.7,703.69,100,1,1,703.985,2,703.74,1,704,703.74,0,0.04,0,0
473,703.74,704,704,3800,703.74,703.69,100,1,1,703.74,0,703.74,0,703.74,703.74,0,0.05,0,0
474,703.74,704,704,3800,703.79,703.69,200,1,1,703.74,0,703.74,0,703.74,703.74,0,0.2,0,0.3
